id,label
1136,55
1625,61
16907,5
7821,32
13735,75
7479,60
12213,21
5237,31
426,82
110,99
25092,70
1840,44
5171,45
28704,25
16887,74
8949,96
7080,31
9370,98
7797,53
12495,92
3,50
6585,58
11386,65
21141,55
3494,63
2956,8
27776,97
40,57
6987,79
16889,7
8218,78
21893,80
14047,59
8816,56
9182,29
28977,15
13148,74
22738,79
1328,60
27643,54
7317,83
27069,79
7596,45
4093,17
13,28
27723,38
12317,79
17023,86
25142,18
1068,8
839,54
21594,64
25882,9
23677,10
7345,42
28379,22
19718,60
2742,20
8757,81
28708,2
28949,76
23559,28
7275,20
9884,42
25003,8
17546,10
14399,68
2847,92
9041,43
4365,65
4991,11
14380,47
11664,31
18563,52
14906,75
9139,21
23989,87
21781,66
5544,65
23597,74
12924,82
26211,79
24134,40
11407,84
15361,87
119,56
16258,32
16709,13
26236,7
4745,55
5873,65
26238,78
18184,55
2067,8
7113,50
14908,45
22853,97
27507,39
23743,27
25835,81
26224,87
17961,86
4782,59
24548,15
6352,50
20015,45
25967,62
1326,53
23693,37
25358,35
21364,50
25865,67
16254,54
7959,37
7826,14
11709,6
12062,94
3922,22
23075,96
9640,72
2856,74
26675,79
3754,9
18492,8
16009,5
14607,77
3764,84
14763,36
5114,24
24349,4
15874,78
23964,12
27090,62
22260,68
4559,94
2553,70
14806,30
3336,81
28897,53
28262,66
14720,88
11907,33
1871,51
12598,96
24711,66
2798,39
18387,86
18911,22
13357,78
11972,22
27363,31
9171,45
8630,96
6490,85
24399,30
25303,43
22770,66
8835,97
8608,19
23291,27
12428,66
445,27
25129,30
1823,3
24375,55
19067,78
21482,92
1700,0
20607,79
22530,36
15866,4
10645,43
13685,96
3058,51
12267,85
6588,93
1066,15
10369,68
23386,31
25591,85
14105,81
17511,55
16857,38
20206,8
3080,10
20693,37
16142,13
8496,26
8905,64
11995,88
16721,45
24576,33
7605,49
16627,21
17372,47
26816,69
24462,4
12106,64
26930,39
13587,33
6002,15
2804,81
19777,95
3005,60
17921,5
3149,63
26012,49
26800,33
18210,94
27442,49
26423,41
5174,19
26264,3
10413,13
23919,56
2231,38
1121,79
199,47
13833,78
14057,86
14415,28
914,38
11089,16
27873,40
19057,52
9484,36
25625,44
14815,33
16824,12
9158,0
25138,10
23927,75
12527,58
7548,61
4409,29
15708,30
28442,1
28158,82
19324,89
4739,71
23987,19
20707,2
7499,26
23842,69
27912,85
24976,22
12287,21
12668,30
27357,54
6145,12
8707,37
25610,75
13262,9
15975,93
11221,36
9461,76
24493,14
28138,99
2019,23
15920,59
2333,94
24840,31
3485,74
9196,93
5643,47
16866,52
18826,65
20040,35
9609,2
18308,71
19538,61
17739,40
29053,9
20847,24
9632,77
20532,54
27699,7
18143,19
21292,26
18049,95
22226,74
8557,64
6074,29
20570,49
29028,71
26149,5
6305,8
22801,72
7375,97
25878,0
6421,95
961,91
27689,57
12475,8
28411,43
27268,3
17651,85
4476,53
15123,48
5887,89
9339,92
27171,91
13109,9
2706,83
12471,98
8185,8
22059,4
4269,60
11496,45
1523,53
23818,71
4573,81
2750,23
16137,45
18595,13
15099,71
8437,10
21180,46
19735,44
6429,81
23054,33
17526,10
27975,62
26385,96
21595,26
16310,16
19397,11
435,55
13341,40
24193,4
11056,36
14239,32
17681,0
12902,60
22802,46
21070,80
19883,66
9753,38
26940,59
16895,47
4006,76
6649,87
495,20
13596,46
23427,55
24105,75
12507,31
21717,97
15599,5
15449,40
953,46
15390,20
6172,49
7132,95
6652,4
7641,58
17771,80
9070,72
23058,56
4305,30
10669,14
5301,2
9392,46
18235,37
7002,64
13877,36
17874,36
27854,21
1628,31
15088,52
11733,70
4587,88
12856,82
18655,36
16471,65
1135,60
186,84
2097,40
20876,99
28817,60
24482,85
2141,38
6581,71
2916,5
23854,56
14915,18
8555,53
1063,63
3580,6
1141,88
22910,29
27747,90
7436,8
5952,20
13808,76
19528,6
12935,57
19343,68
14762,93
15842,20
9490,7
2836,79
11693,78
24659,61
2114,84
22927,70
4679,10
25085,98
11188,1
22983,58
11438,40
27034,38
22629,84
25051,57
16072,70
19454,10
28855,88
17608,11
9992,16
25544,13
18219,94
5378,8
8956,7
4478,90
5085,51
8800,40
17005,76
14765,8
22704,59
22342,63
26974,23
13863,23
13905,12
25229,67
7587,35
26566,57
25565,27
10613,93
28403,90
18590,23
11435,94
723,33
6659,94
3271,85
23248,0
5729,0
8016,45
17464,87
13438,53
28025,96
21298,35
2771,78
12716,25
17701,36
14852,31
19118,6
19962,35
23012,55
24618,44
13640,13
18718,61
21410,32
25172,5
26709,24
27501,56
10282,27
29078,97
3324,48
12579,19
838,98
8618,93
16760,72
23100,40
13366,29
24818,27
28695,7
6225,26
28831,63
5227,47
15428,67
20875,92
28220,74
24277,28
801,83
6035,8
17335,86
14509,58
4883,25
17367,53
20634,88
13019,41
12666,37
21691,6
935,68
28529,19
5018,68
13474,79
9169,54
22841,42
8950,51
19014,55
15764,69
6918,76
25458,57
16735,54
24448,14
3695,93
25942,35
17849,37
14648,76
25020,78
20251,84
9944,91
5680,24
4025,89
23034,74
4698,79
11654,27
20806,3
28996,52
1901,38
25090,13
7690,63
3881,22
17950,7
24082,46
28089,66
16270,47
28893,87
21313,4
25383,71
22540,66
9281,63
25000,48
162,11
1044,33
3745,45
17764,22
22234,16
222,61
9667,43
18992,40
14652,75
101,31
13593,42
18231,25
17541,63
13578,49
28540,66
9831,44
3508,45
705,17
8945,13
8264,15
17046,79
12896,4
18463,73
25095,3
22749,26
27470,6
19353,57
13763,46
8468,58
2443,34
6744,27
1352,98
19364,39
18945,95
21382,23
344,8
21878,18
26351,11
13696,75
12286,79
12179,43
16750,48
24332,50
7005,53
8697,86
23288,40
13181,87
20964,33
2073,77
2501,4
13124,28
11398,72
9163,12
7940,67
1557,87
8309,81
16675,57
9291,20
16581,45
11076,43
24582,33
19756,38
26933,87
5166,44
987,97
21680,28
10487,76
28374,93
14293,33
5016,20
24842,83
7960,30
14265,40
23814,22
15933,37
1582,69
12995,99
15434,70
3326,14
25325,97
3706,74
6311,97
16689,51
9290,24
12090,4
18950,97
23990,71
1512,12
13470,50
25786,3
15404,53
25116,66
12163,25
1337,95
19790,38
11040,24
23714,84
2252,18
14547,70
21719,74
13204,25
14210,96
22994,36
22614,17
26274,87
5137,6
16205,20
17540,24
6424,4
27297,38
26018,93
3236,87
13775,77
14960,87
19917,10
142,99
18343,53
17428,29
19436,84
6708,35
5125,11
19902,94
25747,9
6741,55
5226,73
19429,92
330,35
22730,37
17031,34
27043,1
11126,31
1180,58
22868,81
6017,25
5971,21
28635,98
23262,49
8651,36
153,45
21660,26
18220,39
14528,22
2605,67
18491,76
25056,19
11640,97
28355,74
17518,57
22216,95
11073,59
4913,35
14231,64
15754,65
26050,81
1788,2
28682,14
5264,49
10500,60
11569,29
12310,78
13570,42
18632,86
5068,25
3084,95
10392,92
17441,70
24157,40
1496,7
7001,55
24502,50
7573,7
11717,17
1639,41
11781,3
12500,29
753,97
4996,77
11373,13
6555,19
24652,48
4417,4
6587,51
21411,9
24353,80
18298,92
14175,73
18094,59
16631,69
25476,13
10548,74
834,3
5525,78
6753,26
23518,76
14376,56
18299,79
7126,98
5046,30
14671,50
11550,92
1272,51
10616,93
18981,19
7894,11
10237,38
18584,27
6462,84
28232,8
3719,56
28365,54
26677,72
25042,42
28199,21
19698,77
18827,86
10565,97
3275,4
10925,2
14780,99
9570,25
8059,13
12450,5
19818,88
23472,91
5296,11
18118,8
27838,60
2145,31
3157,83
25964,16
23188,36
29005,24
5896,20
9787,84
25391,63
7620,19
21023,34
21864,84
8493,4
23068,57
15749,24
28998,84
20282,13
21579,36
19243,9
23519,63
25366,43
9668,82
22062,45
13365,8
16708,95
4650,98
18964,91
19549,74
26968,81
18800,48
16244,51
10181,38
965,53
23173,14
4633,48
25890,45
6603,24
5300,56
10967,49
10094,42
15738,30
55,99
19939,27
17030,93
11673,32
13134,39
21142,64
25618,71
12199,88
246,93
26975,13
17630,85
7144,25
10032,27
750,77
19597,18
6243,29
21323,75
26754,94
23742,54
13654,27
17115,5
11545,53
26902,89
20035,32
4071,2
14494,98
15628,97
9195,51
25455,54
12882,56
28074,87
21598,74
2979,77
7648,21
10803,84
26094,54
4804,94
18771,83
10244,44
11616,44
8195,88
5821,48
23924,24
20349,98
26234,94
11619,40
6891,10
13439,59
19258,15
13269,80
11473,67
25384,43
8341,10
10039,27
488,78
11869,70
9059,68
2622,70
16230,89
24020,37
24516,98
21256,43
19823,86
13960,22
20934,14
21697,32
16890,53
272,68
13368,3
25439,99
1476,92
5601,86
19832,68
10042,0
14884,94
11446,41
11579,35
8663,94
28352,99
12095,34
23765,54
8092,14
300,27
20364,29
17453,50
14678,65
8689,22
22039,97
11864,34
11636,83
4662,15
22447,87
20755,78
5197,57
1002,17
18748,8
7711,27
11585,18
6625,39
3872,73
793,49
6656,92
21395,39
11882,60
14281,3
9989,57
14155,34
8256,74
1117,88
27789,47
15865,64
9628,0
21293,42
3884,86
15793,59
26872,28
12458,29
1390,38
23400,75
6567,34
20383,83
10356,55
22333,37
7432,43
3968,41
22292,28
9679,52
17718,87
17803,21
282,55
7289,75
18310,67
8764,80
14350,46
28756,51
12472,98
24571,96
16013,70
3341,81
4953,69
25748,62
1480,29
9545,81
6030,1
28876,43
16470,43
7455,62
26956,39
20031,52
20856,42
3342,14
21242,23
2761,85
2930,86
22418,7
12661,35
17737,11
1782,64
25664,13
1349,50
16588,63
14325,49
19896,78
16879,79
4903,43
6707,48
1793,99
24675,18
1281,11
17403,52
2,58
2732,19
6835,19
8647,73
22650,45
15883,15
485,90
7349,74
14529,83
2907,74
20558,67
11201,0
7380,37
20194,76
25282,41
7972,48
3244,55
15807,41
649,49
2178,22
19882,8
13753,65
2463,40
9434,50
10291,25
494,29
712,10
28081,80
27569,38
13603,27
26683,22
9310,87
6324,4
594,72
3791,37
17084,78
16792,46
14791,21
18909,83
20576,8
16436,79
16422,12
19044,94
1176,95
2528,71
25560,92
25725,89
9520,4
9950,79
16359,22
8295,13
15349,64
2164,72
25260,47
5961,24
12711,92
13173,36
9057,91
22970,60
16915,56
5005,30
24778,1
19237,64
27865,90
14301,8
2123,33
16525,8
17461,82
3577,29
4984,34
2513,98
8253,71
6833,57
28927,59
25965,40
11495,51
23754,72
22265,78
6111,61
11903,81
338,92
6247,24
11054,54
28839,14
3163,93
7536,8
22661,98
9417,94
6220,98
18587,29
817,37
24553,92
15259,97
18519,38
21589,21
19641,87
21574,32
16048,73
15601,39
4310,30
7251,89
10675,85
890,30
26467,79
17753,56
7818,10
9481,80
5948,47
24235,96
4861,14
14311,50
16001,47
20657,55
13359,53
27452,99
9430,31
23903,84
6925,81
5274,67
6994,59
6469,59
12862,32
607,21
16393,12
117,46
16243,23
17148,64
11363,34
2959,21
4878,4
25831,3
10030,48
10408,69
14115,57
15632,68
16892,77
22410,14
22164,86
13725,9
15224,21
3763,43
22140,38
17622,72
26143,26
23002,82
654,31
16947,3
25528,26
9682,91
13321,86
10697,21
28824,85
13472,93
20637,48
16433,50
21536,80
28766,50
11568,24
12059,73
5299,80
6045,2
501,49
17457,93
1405,24
4973,67
3492,25
672,8
27619,34
8477,38
21396,94
22859,75
9507,54
4372,8
5784,23
24721,53
7350,47
21206,14
16322,37
12049,36
22312,91
10738,28
10371,43
6118,61
9671,34
15913,35
6268,95
26163,57
18488,60
17809,44
17108,49
13782,29
3379,93
15837,42
24305,99
1997,72
25509,16
12564,5
21808,86
23059,53
9056,50
2059,80
22459,27
14609,36
10682,86
3497,91
19218,2
9979,5
3641,35
5656,84
21340,2
5432,5
12246,40
3937,63
21672,77
7554,12
10889,84
25074,69
10274,50
6454,80
10076,49
26724,6
6871,2
20342,59
2850,59
11328,59
27439,24
21300,67
23960,75
14666,79
6878,56
27953,58
20065,50
25183,54
17343,88
13276,25
22616,45
17451,77
14889,23
9212,69
2091,6
21015,61
15041,47
7502,24
10508,74
2583,15
21787,6
12182,19
21152,8
3585,52
19758,21
16200,40
825,91
3704,67
4398,99
14881,32
18839,75
18041,80
3184,42
15431,31
24419,52
12404,97
6032,5
5590,16
14241,77
16751,90
14964,4
4278,71
22186,17
17707,0
3436,25
8038,38
1567,78
7339,38
12556,13
1391,97
18200,51
18130,71
2667,83
5592,41
6538,74
28862,66
27185,32
28429,77
24273,55
6170,54
15102,11
27629,96
2774,0
23726,72
22261,72
4082,11
24466,20
7703,39
28892,3
25606,60
17420,45
18470,77
20524,26
24070,85
12881,46
3926,12
7178,87
5339,61
3958,20
18122,6
1481,94
10021,7
7976,94
25520,97
5717,45
16676,80
5152,71
18162,15
26719,0
1717,17
161,15
26235,67
1660,49
16301,96
8136,41
14092,40
298,69
24106,37
2645,90
26729,19
18597,32
25461,56
4473,48
16131,29
14641,68
2647,90
28928,0
7700,34
13032,31
15566,7
25248,1
18422,85
20310,69
26320,75
9168,4
20132,26
9233,82
28378,15
24843,19
13043,0
21560,16
8472,71
1182,33
16649,36
25925,80
1025,0
25946,51
6269,40
19517,76
9801,6
16289,82
22406,25
15664,58
16518,8
14339,19
13715,63
24403,8
20960,41
10853,91
20254,79
22329,89
22904,89
13326,3
14902,35
9662,84
20551,9
22296,49
16998,31
13099,35
7114,77
13851,53
21393,67
18287,40
14534,87
9885,71
21532,1
20502,60
16964,48
14001,39
7906,96
27971,28
4300,30
20,47
25595,73
17769,68
432,99
17916,64
4299,88
27599,21
22483,2
4423,32
8931,40
26562,18
3810,6
20145,34
19395,7
19038,81
19958,9
1457,28
20896,20
5807,68
20766,29
19197,38
6273,37
29011,80
7549,93
3645,98
19825,32
16328,59
18916,47
6768,10
7219,59
234,64
13660,65
24498,82
26536,82
26315,59
4758,5
16842,50
9497,83
24935,27
13635,24
17659,50
1116,72
12248,67
11408,59
27908,25
13664,35
25684,79
12521,49
20609,54
1518,76
17239,25
22976,63
19438,59
1982,23
12806,5
2496,27
18431,82
6591,45
29045,50
27422,91
24783,75
1495,53
27850,82
6875,77
14890,13
1884,27
13567,59
5585,69
13280,40
4253,79
22578,92
20743,19
26084,9
11860,31
7750,6
3814,60
11959,89
17318,23
1364,41
22909,26
24111,12
13893,93
23029,88
9763,51
21310,0
8783,85
20033,38
22626,38
18355,57
11137,74
15712,76
22962,51
11533,25
10771,99
15436,68
12036,73
21003,72
815,90
14937,68
22722,94
18781,41
9368,84
26449,47
28929,61
275,64
3967,99
10097,87
19794,84
4624,38
22080,22
9586,93
28570,45
27436,5
3919,85
16968,45
19280,46
3300,48
8495,59
27627,85
16849,26
20675,56
4572,66
1619,69
11501,54
23865,9
18115,18
10430,63
4263,30
28014,80
437,2
17933,92
29093,24
16871,99
19826,32
15191,48
11868,48
7701,89
10823,64
207,53
8154,94
8737,72
11304,23
25098,81
15924,93
15765,57
22514,6
27534,90
4157,93
24342,79
14849,72
13646,85
12865,23
13125,9
25066,65
28017,28
3598,94
28634,87
23866,78
14126,36
16641,26
5313,0
27812,13
19912,14
1678,81
6849,86
7809,74
6926,81
13320,84
6436,22
1744,30
18678,83
12333,61
27883,77
16129,81
6157,78
17254,1
16522,25
18831,31
7365,87
25513,23
27895,26
21079,50
21282,73
7341,11
17059,59
24535,77
4859,68
7505,77
15217,6
12782,93
27855,47
10349,93
10225,53
23017,76
22501,11
21291,1
12065,20
19719,22
6444,0
21267,80
5164,58
3653,63
17365,21
23617,71
27994,3
12796,55
8150,2
20593,94
10240,83
11753,65
27926,0
18237,85
22938,22
28212,60
14031,48
21715,49
27053,22
883,94
20785,14
14846,33
4747,95
5246,33
7974,64
8213,45
15333,74
26935,23
27697,45
10109,9
7590,28
26537,40
28079,12
16236,86
13931,48
20341,79
17497,26
5885,29
4020,90
28960,19
28986,11
19223,75
15304,8
19319,13
22880,35
24029,63
28426,62
11424,5
9180,6
767,43
17520,27
24880,14
14655,68
8116,50
15496,96
26601,43
12042,41
21704,72
10219,36
5486,26
5312,14
728,73
28408,83
1187,2
235,6
19026,72
26433,31
18448,56
12445,9
896,83
21956,20
7233,57
5929,79
12971,36
19985,94
23574,34
167,63
3113,44
26702,73
13189,71
5448,77
1890,41
19076,33
3259,35
13018,75
12721,42
2386,99
28033,75
16276,98
11745,23
19106,99
12388,28
19420,95
26867,83
9737,50
6592,73
8901,91
20589,51
5682,76
1740,80
24024,38
17740,96
6080,28
19307,15
21056,78
14356,27
17757,77
16953,60
16158,35
14853,79
1102,37
18786,3
11041,40
11677,43
9006,68
22166,92
26499,87
16312,58
4601,61
22849,8
10892,85
24405,56
17909,15
13826,48
3297,77
8718,0
11087,55
6308,87
7360,11
19084,73
3526,76
12355,14
4629,98
20858,76
27896,94
17328,44
12554,51
765,61
24040,75
5471,56
23628,48
16174,72
9225,16
5779,59
5396,69
20762,63
27986,81
22764,59
9073,1
776,26
4791,69
10451,84
18872,12
17755,82
6024,38
18846,56
26453,27
6328,9
20615,30
8832,68
11175,19
13512,14
23804,7
1071,19
25254,75
4527,59
491,32
22787,28
7364,5
6316,50
15980,79
11884,15
7749,96
8198,86
3905,51
23571,34
27022,4
27754,12
9582,4
120,7
23833,81
22945,41
12512,1
21818,42
7368,61
21357,47
27226,11
15940,46
23823,5
8592,99
21963,3
19277,9
9539,26
13187,5
7630,69
20906,67
5624,71
6806,40
17492,44
19431,4
1157,54
13246,58
14500,8
14327,22
12088,32
21065,19
2353,14
11255,45
1538,74
11560,69
27351,42
28538,72
21057,42
28784,30
19761,91
18306,81
22884,27
10386,44
11346,46
12034,51
848,51
17666,59
15367,65
24821,36
28057,22
20741,10
17094,17
7686,60
8578,8
14357,79
28418,33
3124,84
12137,4
24941,46
11371,82
23354,60
23014,40
22528,48
24520,85
21253,20
28608,20
17168,72
20841,94
30,79
21997,9
518,44
13132,15
3224,53
1017,12
3541,56
4213,15
23557,88
15465,43
1423,49
8406,72
2409,5
16126,20
23954,9
14675,55
28360,76
12975,62
18844,31
14814,23
18471,93
11471,13
20622,99
3976,83
22591,80
18305,5
21653,15
6065,9
5406,99
10874,48
13100,93
21799,52
15918,7
17430,20
15139,0
12024,9
27539,7
4753,75
12900,6
15402,13
10472,6
7846,67
2989,51
15442,71
2047,35
8628,36
13335,4
18926,64
26118,37
17838,12
675,10
23118,91
15949,28
8180,22
12352,93
2655,10
21027,65
6286,67
20670,83
18560,72
28762,54
7409,47
28603,32
11200,24
6401,95
7396,54
19810,92
5213,22
25421,12
10521,62
6347,69
16296,62
16800,62
17286,55
10187,67
11481,30
20486,51
19731,8
22813,72
4950,10
27553,99
19804,86
3136,55
22609,53
14491,24
28424,65
15834,19
8997,61
18543,5
6250,46
16847,11
4982,50
2220,37
16805,53
29071,93
8988,49
16503,27
19085,73
25083,37
17876,76
8308,72
5327,92
4354,41
2185,8
15976,19
22964,31
17754,48
28102,12
7599,79
193,64
10496,51
15555,40
14054,78
26749,10
16986,81
24784,64
12164,44
26970,33
21821,15
7073,25
23457,19
1792,62
26443,74
17203,82
7262,73
16749,61
25371,59
1179,2
21583,53
28799,80
1728,45
7079,4
7751,74
4567,94
15352,80
17981,98
8296,11
27966,21
25568,35
19954,50
12866,89
27768,97
21718,33
17149,56
16856,27
18944,71
1026,78
10366,36
22782,56
23335,61
6940,43
4895,11
8673,59
3270,34
10580,5
26282,41
10626,32
13559,46
4469,81
3675,21
11261,88
24464,14
28359,8
7133,28
17253,4
4317,25
13210,89
24335,20
3536,49
27757,42
21221,86
21370,63
17948,46
18561,64
11290,79
14710,8
7995,77
11301,58
15338,48
20373,34
2862,17
27080,19
11113,30
10649,67
22167,15
3194,79
13915,24
23152,22
6952,60
7716,82
2968,71
8215,7
492,82
9084,0
5606,25
25263,2
21985,62
20544,8
9154,6
27913,31
10147,64
4605,2
13482,63
9028,62
12912,11
3927,51
11088,46
8507,9
16898,20
28305,25
10821,95
4243,88
28576,12
10353,25
27130,48
1624,61
20748,36
456,1
22946,81
12994,77
4678,70
19132,44
14214,8
2497,54
3614,9
23547,61
1704,97
1048,8
6194,97
7320,79
10279,25
7370,92
23479,86
7454,40
4643,58
12553,80
26450,24
17145,68
24934,24
19401,29
25205,46
5708,65
26286,5
9063,12
20210,94
14147,94
27098,41
21073,39
8687,88
16275,15
7560,98
26425,9
18515,99
19860,30
12154,70
10845,97
28755,49
6349,76
19213,91
6486,94
14841,76
27455,29
3910,0
22152,97
19321,18
27959,26
23174,49
155,87
27382,7
4811,15
13724,60
5088,6
9633,4
6165,34
20068,56
10969,89
15235,63
22015,82
1100,88
24738,62
3965,61
5395,80
3212,10
18923,22
15893,45
28473,36
8057,75
19687,33
25760,79
15161,6
17791,6
4639,41
10567,49
25232,58
17037,42
3036,72
7092,38
9889,8
8169,11
2154,47
16910,19
6985,87
6762,24
12667,41
7397,58
18239,45
2737,53
6090,9
1888,78
12109,20
20028,2
20029,75
23522,95
15560,54
9229,10
21965,40
2309,3
10143,51
8754,9
26783,60
12303,75
15429,79
19628,68
27286,7
26256,36
5319,59
16184,10
5279,41
5092,23
3715,94
623,46
8160,5
22266,43
8212,81
3788,72
11762,69
19525,95
1233,80
2715,1
8071,16
22684,67
5199,4
27183,27
10324,24
16416,43
24517,42
20418,51
23694,56
1578,72
7546,41
2311,94
14797,0
25328,63
22917,11
5580,53
4577,84
27132,3
18554,81
5856,51
14612,92
11648,52
2629,23
7039,81
18538,32
5694,21
3857,62
28067,7
21591,22
20142,41
12665,61
19419,95
17125,42
100,2
20299,3
7014,39
19855,81
17920,49
7954,33
12574,12
14954,43
8236,70
1527,63
2743,12
16046,59
853,45
8767,43
17839,91
7736,65
10033,74
14599,49
10979,11
5975,68
22073,41
26518,64
3707,19
22000,35
17324,84
26001,21
17865,67
23406,52
9344,72
6190,5
9811,16
4775,98
22973,31
10490,88
5004,93
28334,16
25900,3
20063,57
17583,2
27645,11
25976,69
15939,61
11986,31
24318,95
6724,59
28798,34
2670,6
25423,50
10123,4
19100,76
4108,91
5359,74
16718,28
27605,53
6464,22
9389,50
1192,53
2373,41
24223,51
6793,15
12037,75
24441,47
7222,59
9789,33
20767,62
11813,14
15964,84
16666,75
5862,94
21800,77
15120,87
19135,38
401,79
6471,93
8319,59
22619,23
22724,96
14300,4
27471,69
28393,69
16531,84
3117,22
8034,23
3649,54
18652,5
23856,44
11293,2
6720,94
19413,24
23614,56
23072,32
36,95
24191,82
11656,31
8074,28
25158,3
25676,94
19465,86
20538,4
23343,43
13323,26
16601,66
4807,25
18133,72
22720,63
7105,96
8412,58
11642,57
15789,6
21926,99
26319,15
23529,53
7293,62
26616,31
12815,8
9123,59
2444,65
12623,26
19887,55
20069,96
12841,59
187,9
1443,42
19620,83
5193,39
6060,14
23268,73
10605,5
18169,42
26442,80
13517,7
13230,32
4979,38
7226,77
18278,84
14390,64
22436,42
2539,53
2129,46
644,38
27667,54
5852,13
27777,12
27092,89
6910,0
21356,69
27253,38
224,51
15784,62
19723,71
20176,87
13677,96
12831,98
12041,80
8337,45
12070,46
11690,82
3596,61
21153,96
14306,68
27783,19
24450,0
6402,6
26978,17
11729,87
19600,67
24774,56
27107,56
6448,68
3515,21
22497,30
3795,10
2688,60
16715,68
4214,3
1726,75
19034,24
12031,10
16867,64
24807,64
25867,30
22067,91
8879,67
17826,19
20201,75
16972,24
24299,49
18949,72
13408,22
16991,55
25877,73
4770,97
20659,95
24574,14
1447,53
11961,22
10337,88
2726,52
23086,20
11751,52
8525,92
12288,95
28349,29
24939,66
18425,91
5278,4
25648,1
27502,51
13810,91
23119,49
13925,55
24635,78
178,19
23303,34
389,88
18141,20
23568,11
21534,21
21156,8
1537,96
15464,65
5575,22
5674,23
4477,2
23512,61
2217,69
24136,20
24455,22
18077,19
6484,78
25510,22
13313,60
3066,87
8593,83
12424,52
28914,78
1807,9
14405,33
2599,6
13116,39
9821,31
16213,57
13033,34
13370,82
7337,85
4789,99
25493,25
19937,85
27549,93
13858,25
9111,61
24416,28
12963,96
13064,1
20393,75
1289,1
28243,29
18807,54
6695,14
25433,27
22743,96
29057,61
6098,16
26994,26
6129,78
27887,18
16472,98
3822,89
504,9
15604,28
7366,81
8695,86
23834,63
20178,20
5891,76
12429,56
27323,4
4119,54
27007,33
11092,26
15790,88
23747,55
8986,33
1924,71
25603,48
4986,12
7276,31
5655,65
9255,59
27468,50
7933,9
24225,74
25705,91
19296,62
15066,52
24126,56
12056,62
20793,56
11928,78
15567,64
18885,83
28345,25
19728,61
26981,49
5370,59
13974,67
18252,33
10393,84
8805,85
11678,3
15211,24
12691,21
16946,65
7096,73
22396,2
11703,76
11153,69
28036,91
28269,33
19142,84
10880,65
16567,44
21045,84
2901,87
2858,80
19582,33
23995,93
4481,93
6115,66
14685,25
22729,63
16812,52
27072,14
12211,32
1087,16
28306,68
12331,67
26814,72
8103,85
16118,8
24254,60
5788,94
3724,53
8727,15
8175,11
11564,22
25093,85
13729,13
4752,78
18805,6
3481,24
27478,76
15468,21
4436,22
6375,8
19708,59
11479,29
19624,15
655,78
9936,26
23445,39
15098,24
11622,59
17683,35
27076,10
10008,19
12419,22
20153,83
16391,0
11195,64
9303,87
15804,97
10704,48
9251,51
13216,16
3606,72
26696,66
6867,9
5351,34
6126,2
25616,8
12138,54
16939,60
5768,95
464,29
25426,6
16008,26
15369,82
26540,51
17450,84
21674,71
15772,41
17468,42
1893,16
27469,18
1221,7
10024,71
18508,36
12184,36
23104,1
19649,8
15202,71
10074,82
24217,73
15530,55
7388,94
27036,40
1945,49
9627,18
21360,72
24132,88
28689,8
12901,15
17013,40
11599,56
15854,25
25015,60
28242,56
19553,96
6795,20
247,34
3470,23
23731,74
20336,22
8603,56
12919,26
2707,59
8163,1
14125,90
2359,21
20236,64
14202,30
23395,79
24338,25
4118,56
24634,76
6388,10
23506,19
8178,94
26790,78
3238,26
12242,38
7811,98
27315,96
24393,23
26797,17
17193,98
27033,14
16852,34
7108,4
2904,66
7032,63
2789,9
6465,64
12349,69
27752,82
6568,96
2371,36
13964,58
15329,85
8624,43
9362,75
4095,57
14345,16
22384,99
12747,53
10634,2
21659,94
8894,4
28955,23
8434,35
7740,38
11120,26
28789,88
3563,88
27066,70
16075,36
24177,42
22568,2
8935,0
3473,18
19115,1
11960,62
14021,35
14403,82
16836,22
1385,91
1346,27
22762,73
6969,65
6665,84
4746,65
11549,24
19675,85
3289,40
2652,29
17288,54
23285,44
20701,36
17987,74
1906,27
11013,22
3233,4
20240,3
15371,13
24986,35
2109,3
10062,18
9567,5
10513,95
8417,69
26495,3
13122,56
1610,9
5101,87
17207,7
7723,28
26030,38
12376,20
18105,70
11066,14
20914,21
13977,36
28422,95
16123,75
28535,79
16124,65
13265,78
19335,71
9042,93
3320,0
17940,44
7107,96
19585,96
22894,64
14537,54
7249,74
9723,45
10321,21
610,84
23524,35
24413,24
12863,75
19571,77
25059,25
14139,4
16266,59
22637,49
23463,81
22536,78
8098,83
22452,66
19903,57
13700,45
24431,0
24811,19
14788,63
9217,32
6752,49
16662,50
25168,4
13458,36
1037,48
16250,31
23019,54
13160,54
17532,24
1334,85
26333,62
21272,57
2025,93
6553,96
6701,22
14966,37
2107,87
12630,46
17646,84
109,18
28665,25
26278,50
17341,43
4267,20
7926,29
6409,37
20492,3
3298,5
23530,18
21673,36
22689,35
28480,75
16210,81
5554,27
17401,93
5415,56
2317,86
12739,28
13294,1
28465,41
22171,69
15539,31
17873,25
26593,51
20440,87
51,35
4944,64
16493,64
6640,38
22546,69
21914,15
2474,0
21850,85
2538,40
25060,39
7804,25
28716,95
16984,2
8551,49
6453,89
1794,86
9413,5
28174,51
25382,52
12261,45
20568,14
25907,29
9650,68
2404,28
15246,55
23334,74
29079,72
15872,6
20640,0
333,55
28754,25
25578,24
20529,28
25984,29
23507,45
22045,19
19008,22
98,18
24857,9
9803,95
18966,36
14193,26
11358,87
24699,83
19951,29
